,id,name,iata,icao,city,lat,lon,country,alt,size,timezone,countryId
4069,3381,Skukuza Airport,SZK,FASZ,Skukuza,-24.960899,31.58873,South Africa,1020,1667,"{'name': 'Africa/Johannesburg', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'SAST', 'abbrName': 'South Africa Standard Time', 'isDst': False}",205
4070,3214,Skyros Island National Airport,SKU,LGSY,Skyros,38.967548,24.487221,Greece,44,1882,"{'name': 'Europe/Athens', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EEST', 'abbrName': 'Eastern European Summer Time', 'isDst': True}",86
4071,4169,Slave Lake Airport,YZH,CYZH,Slave Lake,55.293049,-114.777,Canada,1912,4671,"{'name': 'America/Edmonton', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'MDT', 'abbrName': 'Mountain Daylight Time', 'isDst': True}",40
4072,4372,Sleetmute Airport,SLQ,PASL,Sleetmute,61.705002,-157.166672,United States,178,163,"{'name': 'America/Anchorage', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
4073,3221,Sliac Airport,SLD,LZSL,Sliac,48.637829,19.1341,Slovakia,1043,3055,"{'name': 'Europe/Bratislava', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",201
4074,3365,Sligo Airport,SXL,EISG,Sligo,54.280209,-8.5992,Ireland,11,2322,"{'name': 'Europe/Dublin', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'IST', 'abbrName': 'Irish Standard Time', 'isDst': True}",106
4075,4150,Smithers Airport,YYD,CYYD,Smithers,54.824718,-127.181999,Canada,1712,1544,"{'name': 'America/Vancouver', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",40
4076,2299,Smyrna Airport,MQY,KMQY,Smyrna,36.0,-86.519997,United States,543,103190,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
4077,56,Sochi International Airport,AER,URSS,Sochi,43.449921,39.956581,Russia,89,233522,"{'name': 'Europe/Moscow', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'MSK', 'abbrName': 'Moscow Standard Time', 'isDst': False}",182
4078,3108,Socotra Airport,SCT,OYSQ,Socotra,12.63067,53.905769,Yemen,146,312,"{'name': 'Asia/Aden', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",248
4079,3256,Sofia Airport,SOF,LBSF,Sofia,42.69519,23.40616,Bulgaria,1742,193477,"{'name': 'Europe/Sofia', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EEST', 'abbrName': 'Eastern European Summer Time', 'isDst': True}",35
4080,3257,Sogndal Airport,SOG,ENSG,Sogndal,61.156109,7.136614,Norway,1634,2921,"{'name': 'Europe/Oslo', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",165
4081,1379,Sohag International Airport,HMB,HEMK,Sohag,26.339918,31.73933,Egypt,859,2956,"{'name': 'Africa/Cairo', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'EET', 'abbrName': 'Eastern European Time', 'isDst': False}",66
4082,7662,Sohar Airport,OHS,OOSH,Sohar,24.391844,56.622639,Oman,144,4071,"{'name': 'Asia/Muscat', 'offset': 14400, 'offsetHours': '4:00', 'abbr': '+04', 'abbrName': None, 'isDst': False}",166
4083,6264,Soldotna Airport,SXQ,PASX,Soldotna,60.474918,-151.034775,United States,101,1483,"{'name': 'America/Anchorage', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
4084,7420,Solomon Airport,SLJ,YSOL,Solomon,-22.253553,117.848686,Australia,2028,3730,"{'name': 'Australia/Perth', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'AWST', 'abbrName': 'Australian Western Standard Time', 'isDst': False}",14
4085,4373,Somerset Lake Cumberland Regional Airport,SME,KSME,Somerset,37.0532,-84.616112,United States,929,1122,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
4086,3154,Sonderborg Airport,SGD,EKSB,Sonderborg,54.964359,9.791731,Denmark,24,11731,"{'name': 'Europe/Copenhagen', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",61
4087,3159,Songea,SGX,HTSO,Songea,-10.683,35.583,Tanzania,3445,130,"{'name': 'Africa/Dar_es_Salaam', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",220
4088,6825,Songkhla Airport,SGZ,VTSH,Songkhla,7.18656,100.608002,Thailand,12,2915,"{'name': 'Asia/Bangkok', 'offset': 25200, 'offsetHours': '7:00', 'abbr': '+07', 'abbrName': None, 'isDst': False}",221
4089,1664,Songpan Jiuzhai Huanglong Airport,JZH,ZUJZ,Songpan,32.856667,103.68306,China,11311,3137,"{'name': 'Asia/Chongqing', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
4090,4665,Songwe Airport,MBI,HTGW,Mbeya,-8.922018,33.274021,Tanzania,5623,847,"{'name': 'Africa/Dar_es_Salaam', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",220
4091,3258,Sorkjosen Airport,SOJ,ENSR,Sorkjosen,69.786827,20.95944,Norway,16,2234,"{'name': 'Europe/Oslo', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",165
4092,6410,Sorocaba Airport,SOD,SDCO,Sorocaba,-23.478001,-47.490002,Brazil,2077,8282,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
4093,3262,Sorong Dominique Edward Osok Airport,SOQ,WASS,Sorong,-0.894167,131.288895,Indonesia,10,11952,"{'name': 'Asia/Jayapura', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'WIT', 'abbrName': 'Eastern Indonesian Time', 'isDst': False}",103
4094,7510,Sorriso Airport,SMT,SBSO,Sorriso,-12.479939,-55.674873,Brazil,1266,1647,"{'name': 'America/Cuiaba', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': '-04', 'abbrName': None, 'isDst': False}",32
4095,3093,South Bend Airport,SBN,KSBN,South Bend,41.708221,-86.317299,United States,798,80318,"{'name': 'America/Indiana/Indianapolis', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
4096,366,South Bimini Airport,BIM,MYBS,South Bimini,25.699881,-79.264603,Bahamas,10,10572,"{'name': 'America/Nassau', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",17
4097,3921,South Caicos Airport,XSC,MBSC,South Caicos,21.51573,-71.528503,Turks And Caicos Islands,9,1441,"{'name': 'America/Grand_Turk', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",230
4098,4576,South Lake Tahoe Airport,TVL,KTVL,South Lake Tahoe,38.894169,-119.994446,United States,6264,11889,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
4099,3264,Southampton Airport,SOU,EGHI,Southampton,50.95026,-1.3568,United Kingdom,44,112816,"{'name': 'Europe/London', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'BST', 'abbrName': 'British Summer Time', 'isDst': True}",235
4100,7394,Southern Pines Moore County Airport,SOP,KSOP,Southern Pines,35.23761,-79.388794,United States,438,20598,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
4101,7215,Southport Airport,SHQ,YSPT,Southport,-27.915001,153.373001,Australia,2,10377,"{'name': 'Australia/Brisbane', 'offset': 36000, 'offsetHours': '10:00', 'abbr': 'AEST', 'abbrName': 'Australian Eastern Standard Time', 'isDst': False}",14
4102,3048,Southwest Florida International Airport,RSW,KRSW,Fort Myers,26.53616,-81.755096,United States,30,278406,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
4103,8295,Sovetskaya Gavan May-Gatka Airport,GVN,UHKM,Sovetskaya Gavan,48.925301,140.036697,Russia,772,300,"{'name': 'Asia/Vladivostok', 'offset': 36000, 'offsetHours': '10:00', 'abbr': '+10', 'abbrName': None, 'isDst': False}",182
4104,4259,Sovetsky Airport,OVS,USHS,Sovetsky,61.32,63.604401,Russia,351,1565,"{'name': 'Asia/Yekaterinburg', 'offset': 18000, 'offsetHours': '5:00', 'abbr': '+05', 'abbrName': None, 'isDst': False}",182
4105,3377,Soyo Airport,SZA,FNSO,Soyo,-6.14108,12.37176,Angola,15,1670,"{'name': 'Africa/Luanda', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'WAT', 'abbrName': 'West Africa Time', 'isDst': False}",7
4106,3274,Spangdahlem Air Base,SPM,ETAD,Spangdahlem,49.976028,6.697822,Germany,1172,107,"{'name': 'Europe/Berlin', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",83
4107,3267,Spartanburg Downtown Memorial Airport,SPA,KSPA,Spartanburg,34.91,-81.949997,United States,801,26408,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
4108,4543,Spearfish Black Hills Airport,SPF,KSPF,Spearfish,44.480278,-103.783058,United States,3931,5752,"{'name': 'America/Denver', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'MDT', 'abbrName': 'Mountain Daylight Time', 'isDst': True}",236
4109,4455,Spencer Municipal Airport,SPW,KSPW,Spencer,43.163891,-95.200836,United States,1339,10447,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
4110,8344,Speyer Airport,QCS,EDRY,Speyer,49.303154,8.452496,Germany,310,2617,"{'name': 'Europe/Berlin', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",83
4111,3334,Spirit of St. Louis Airport,SUS,KSUS,St. Louis,38.66,-90.650002,United States,463,139668,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
4112,3279,Split Airport,SPU,LDSP,Split,43.53894,16.29796,Croatia,79,98189,"{'name': 'Europe/Zagreb', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",55
4113,3141,Spokane Felts Field,SFF,KSFF,Spokane,47.682812,-117.321999,United States,1957,63411,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
4114,1167,Spokane International Airport,GEG,KGEG,Spokane,47.619862,-117.532997,United States,2385,213127,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
4115,242,Spring Point Airport,AXP,MYAP,Spring Point,22.44182,-73.970802,Bahamas,11,553,"{'name': 'America/Nassau', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",17
4116,4912,Springdale Municipal Airport,SPZ,KASG,Springdale,36.176388,-94.119164,United States,1353,31296,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
4117,3272,Springfield Abraham Lincoln Capital Airport,SPI,KSPI,Springfield,39.844101,-89.677803,United States,597,39611,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
4118,4542,Springfield Beckley Municipal Airport,SGH,KSGH,Springfield,39.840279,-83.840279,United States,1052,17024,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
4119,3155,Springfield Branson National Airport,SGF,KSGF,Springfield,37.245659,-93.388603,United States,1268,129944,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
4120,607,Springfield Westover Metropolitan Airport,CEF,KCEF,Springfield,42.194012,-72.534698,United States,241,9241,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
4121,7957,Srednekolymsk Airport,SEK,UESK,Srednekolymsk,67.479218,153.735001,Russia,54,590,"{'name': 'Asia/Magadan', 'offset': 39600, 'offsetHours': '11:00', 'abbr': '+11', 'abbrName': None, 'isDst': False}",182
4122,3367,Srinagar Airport,SXR,VISR,Srinagar,33.987129,74.774246,India,5429,30814,"{'name': 'Asia/Kolkata', 'offset': 19800, 'offsetHours': '5:30', 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}",102
4123,4370,St George Airport,SGO,YSGE,St George,-28.053333,148.593887,Australia,656,1649,"{'name': 'Australia/Brisbane', 'offset': 36000, 'offsetHours': '10:00', 'abbr': 'AEST', 'abbrName': 'Australian Eastern Standard Time', 'isDst': False}",14
4124,5946,St-Yan Airport,SYT,LFLN,St-Yan,46.412498,4.01326,France,796,8521,"{'name': 'Europe/Paris', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",76
4125,3937,St. Anthony Airport,YAY,CYAY,St. Anthony,51.391941,-56.083,Canada,108,1534,"{'name': 'America/St_Johns', 'offset': -9000, 'offsetHours': '-3:-30', 'abbr': 'NDT', 'abbrName': 'Newfoundland Daylight Time', 'isDst': True}",40
4126,7648,St. Athan Airport,DGX,EGSY,St. Athan,51.404106,-3.439235,United Kingdom,163,7872,"{'name': 'Europe/London', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'BST', 'abbrName': 'British Summer Time', 'isDst': True}",235
4127,4642,St. Augustine Northeast Florida Regional Airport,UST,KSGJ,St. Augustine,29.959324,-81.337852,United States,5,80269,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
4128,5258,St. Catharines Niagara District Airport,YCM,CYSN,St. Catharines,43.1917,-79.1717,Canada,321,18598,"{'name': 'America/Toronto', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",40
4129,3312,St. Cloud Regional Airport,STC,KSTC,St. Cloud,45.546665,-94.059998,United States,1031,27364,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
4130,3325,St. Croix Henry E. Rohlsen Airport,STX,TISX,St. Croix,17.70155,-64.801697,"Virgin Islands, Us",74,63796,"{'name': 'America/St_Thomas', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'AST', 'abbrName': 'Atlantic Standard Time', 'isDst': False}",245
4131,31,St. Gallen Altenrhein Airport,ACH,LSZR,St. Gallen,47.485031,9.560775,Switzerland,1306,36953,"{'name': 'Europe/Zurich', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",216
4132,7877,St. George Island Airport,STG,PAPB,St George,56.575466,-169.664078,United States,108,494,"{'name': 'America/Anchorage', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
4133,3157,St. George Regional Airport,SGU,KSGU,St. George,37.029999,-113.510002,United States,2884,74149,"{'name': 'America/Denver', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'MDT', 'abbrName': 'Mountain Daylight Time', 'isDst': True}",236
4134,3090,St. Jean Gustaf III Airport,SBH,TFFJ,St. Jean,17.90444,-62.843601,Guadeloupe,49,61933,"{'name': 'America/St_Barthelemy', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'AST', 'abbrName': 'Atlantic Standard Time', 'isDst': False}",89
4135,4160,St. John's International Airport,YYT,CYYT,St. John's,47.61861,-52.7519,Canada,461,93894,"{'name': 'America/St_Johns', 'offset': -9000, 'offsetHours': '-3:-30', 'abbr': 'NDT', 'abbrName': 'Newfoundland Daylight Time', 'isDst': True}",40
4136,5000,St. Louis Downtown Airport,CPS,KCPS,St. Louis,38.573383,-90.146217,United States,409,79169,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
4137,3315,St. Louis Lambert International Airport,STL,KSTL,St. Louis,38.748692,-90.370003,United States,618,472854,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
4138,1814,St. Mary's Airport,KSM,PASM,St. Mary's,62.060001,-163.300003,United States,312,11241,"{'name': 'America/Nome', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
4139,7710,St. Michael Airport,SMK,PAMK,St. Michael,63.490002,-162.110275,United States,98,5711,"{'name': 'America/Anchorage', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
4140,3240,St. Moritz Samedan Airport,SMV,LSZS,St. Moritz,46.534069,9.884106,Switzerland,5600,14036,"{'name': 'Europe/Zurich', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",216
4141,4996,St. Paul Downtown Airport,STP,KSTP,St. Paul,44.933334,-93.066666,United States,705,87597,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
4142,3249,St. Paul Island Airport,SNP,PASN,St. Paul Island,57.167332,-170.220001,United States,66,1261,"{'name': 'America/Nome', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
4143,3271,St. Petersburg Albert Whitted Airport,SPG,KSPG,St. Petersburg,27.76511,-82.6269,United States,7,67211,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
4144,2757,St. Petersburg Clearwater International Airport,PIE,KPIE,St. Petersburg,27.91,-82.687401,United States,11,164512,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
4145,1915,St. Petersburg Pulkovo Airport,LED,ULLI,St. Petersburg,59.800289,30.262501,Russia,78,578436,"{'name': 'Europe/Moscow', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'MSK', 'abbrName': 'Moscow Standard Time', 'isDst': False}",182
4146,4098,St. Theresa Point Airport,YST,CYST,St. Theresa Point,53.84,-94.849998,Canada,773,338,"{'name': 'America/Winnipeg', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",40
4147,3321,St. Thomas Cyril E. King Airport,STT,TIST,St. Thomas,18.337299,-64.973297,"Virgin Islands, Us",23,93726,"{'name': 'America/St_Thomas', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'AST', 'abbrName': 'Atlantic Standard Time', 'isDst': False}",245
4148,8244,Stadtlohn Vreden Airport,QEV,EDLS,Stadtlohn,51.995277,6.843333,Germany,157,5870,"{'name': 'Europe/Berlin', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",83
4149,6087,Staniel Cay Airport,TYM,MYES,Staniel Cay,24.1691,-76.439102,Bahamas,5,15659,"{'name': 'America/Nassau', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",17
4150,6432,Stanley Airport,PSY,SFAL,Stanley,-51.685699,-57.777599,Falkland Islands (Malvinas),75,2001,"{'name': 'Atlantic/Stanley', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",72
4151,3101,State College University Park Airport,SCE,KUNV,State College,40.84927,-77.848602,United States,1239,44119,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
4152,5903,Statesboro Bulloch County Airport,TBR,KTBR,Statesboro,32.4827,-81.7369,United States,187,4879,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
4153,7351,Statesville Regional Airport,SVH,KSVH,Statesville,35.765121,-80.951424,United States,963,31816,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
4154,3310,Stauning Airport,STA,EKVJ,Stauning,55.99012,8.353906,Denmark,17,1881,"{'name': 'Europe/Copenhagen', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",61
4155,4700,Staunton Shenandoah Valley Regional Airport,SHD,KSHD,Staunton,38.263889,-78.896667,United States,1201,24887,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
4156,3342,Stavanger Sola Airport,SVG,ENZV,Stavanger,58.87677,5.637856,Norway,29,185336,"{'name': 'Europe/Oslo', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",165
4157,3324,Stavropol Shpakovskoye Airport,STW,URMT,Stavropol,45.109161,42.11277,Russia,1486,16126,"{'name': 'Europe/Moscow', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'MSK', 'abbrName': 'Moscow Standard Time', 'isDst': False}",182
4158,4450,Steamboat Springs Airport,SBS,KSBS,Steamboat Springs,40.516666,-106.862503,United States,6878,5208,"{'name': 'America/Denver', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'MDT', 'abbrName': 'Mountain Daylight Time', 'isDst': True}",236
4159,7698,Stebbins Airport,WBB,KWBB,Stebbins,63.515984,-162.27803,United States,26,994,"{'name': 'America/Anchorage', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
4160,3237,Stella Maris Airport,SML,MYLS,Stella Maris,23.58144,-75.270401,Bahamas,10,3345,"{'name': 'America/Nassau', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",17
4161,8367,Stendal Borstel Airport,QCJ,EDOV,Stendal,52.629208,11.820399,Germany,184,261,"{'name': 'Europe/Berlin', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",83
4162,7784,Stephenville Clark Regional Airport,SEP,KSEP,Stephenville,32.21574,-98.177963,United States,1306,888,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
4163,4011,Stephenville International Airport,YJT,CYJT,Stephenville,48.544159,-58.5499,Canada,80,1578,"{'name': 'America/St_Johns', 'offset': -9000, 'offsetHours': '-3:-30', 'abbr': 'NDT', 'abbrName': 'Newfoundland Daylight Time', 'isDst': True}",40
4164,7515,Sterling Whiteside County Airport,SQI,KSQI,Sterling,41.740002,-89.680832,United States,647,6323,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
4165,7493,Stevens Point Municipal Airport,STE,KSTE,Stevens Point,44.545277,-89.53083,United States,1110,5078,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
4166,4803,Stillwater Regional Airport,SWO,KSWO,Stillwater,36.15889,-97.085556,United States,986,39908,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
4167,181,Stockholm Arlanda Airport,ARN,ESSA,Stockholm,59.653545,17.939816,Sweden,137,774186,"{'name': 'Europe/Stockholm', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",215
4168,416,Stockholm Bromma Airport,BMA,ESSB,Stockholm,59.35437,17.94165,Sweden,47,177036,"{'name': 'Europe/Stockholm', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",215
4169,2545,Stockholm Skavsta Airport,NYO,ESKN,Stockholm,58.788631,16.91218,Sweden,140,47377,"{'name': 'Europe/Stockholm', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",215
4170,3797,Stockholm Vasteras Hasslo Airport,VST,ESOW,Stockholm,59.589439,16.63361,Sweden,21,35458,"{'name': 'Europe/Stockholm', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",215
4171,3103,Stockton Metropolitan Airport,SCK,KSCK,Stockton,37.894161,-121.237999,United States,33,61306,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
4172,3209,Stokmarknes Skagen Airport,SKN,ENSK,Stokmarknes,68.580833,15.02611,Norway,11,9543,"{'name': 'Europe/Oslo', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",165
4173,4093,Stony Rapids Airport,YSF,CYSF,Stony Rapids,59.25,-105.841003,Canada,805,2155,"{'name': 'America/Regina', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",40
4174,3291,Stord Sorstokken Airport,SRP,ENSO,Stord,59.79192,5.34085,Norway,160,6229,"{'name': 'Europe/Oslo', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",165
